PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Florida,2021,15,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,15,X,1.8644,X,X,X,X,X,X,1357,91,72785
States,Hawaii,2021,15,X,0.199203,X,X,X,X,X,X,4,15,2008
States,Idaho,2021,15,X,0.832953,X,X,X,X,X,X,73,33,8764
States,Illinois,2021,15,X,0.646482,X,X,X,X,X,X,502,188,77651
States,Indiana,2021,15,X,0.85626,X,X,X,X,X,X,460,110,53722
States,Iowa,2021,15,X,0.540408,X,X,X,X,X,X,22,12,4071
States,Kansas,2021,15,X,0.568232,X,X,X,X,X,X,64,22,11263
States,Kentucky,2021,15,X,0.680827,X,X,X,X,X,X,217,81,31873
States,Louisiana,2021,15,X,0.788053,X,X,X,X,X,X,305,91,38703
States,Maine,2021,15,X,0.494034,X,X,X,X,X,X,65,50,13157
States,Maryland,2021,15,X,1.00876,X,X,X,X,X,X,434,64,43023
States,Massachusetts,2021,15,X,0.544362,X,X,X,X,X,X,348,92,63928
States,Michigan,2021,15,X,0.480327,X,X,X,X,X,X,94,66,19570
States,Minnesota,2021,15,X,0.426968,X,X,X,X,X,X,167,78,39113
States,Mississippi,2021,15,X,1.5064,X,X,X,X,X,X,159,27,10555
States,Missouri,2021,15,X,0.774501,X,X,X,X,X,X,208,49,26856
States,Montana,2021,15,X,0.426057,X,X,X,X,X,X,38,31,8919
States,Nebraska,2021,15,X,0.937925,X,X,X,X,X,X,131,72,13967
States,Nevada,2021,15,X,0.420816,X,X,X,X,X,X,30,25,7129
States,New Hampshire,2021,15,X,0.334448,X,X,X,X,X,X,5,9,1495
States,New Jersey,2021,15,X,2.22294,X,X,X,X,X,X,549,32,24697
States,New Mexico,2021,15,X,1.16503,X,X,X,X,X,X,230,38,19742
States,New York,2021,15,X,1.15906,X,X,X,X,X,X,552,126,47625
States,North Carolina,2021,15,X,0.568556,X,X,X,X,X,X,509,136,89525
States,North Dakota,2021,15,X,1.21251,X,X,X,X,X,X,38,11,3134
States,Ohio,2021,15,X,1.0671,X,X,X,X,X,X,139,34,13026
States,Oklahoma,2021,15,X,0.67527,X,X,X,X,X,X,45,21,6664
States,Oregon,2021,15,X,0.962206,X,X,X,X,X,X,374,89,38869
States,Pennsylvania,2021,15,X,0.858892,X,X,X,X,X,X,536,100,62406
States,Rhode Island,2021,15,X,0.28,X,X,X,X,X,X,35,30,12500
States,South Carolina,2021,15,X,0.542636,X,X,X,X,X,X,84,23,15480
States,South Dakota,2021,15,X,0.315032,X,X,X,X,X,X,28,31,8888
States,Tennessee,2021,15,X,1.09467,X,X,X,X,X,X,401,109,36632
States,Texas,2021,15,X,1.37112,X,X,X,X,X,X,735,74,53606
States,Utah,2021,15,X,0.703708,X,X,X,X,X,X,115,48,16342
States,Vermont,2021,15,X,0.61745,X,X,X,X,X,X,23,13,3725
States,Virginia,2021,15,X,0.898599,X,X,X,X,X,X,858,164,95482
States,Washington,2021,15,X,0.697912,X,X,X,X,X,X,246,72,35248
States,West Virginia,2021,15,X,0.62968,X,X,X,X,X,X,74,39,11752
States,Wisconsin,2021,15,X,0.600721,X,X,X,X,X,X,120,37,19976
States,Wyoming,2021,15,X,0.455878,X,X,X,X,X,X,14,13,3071
States,Commonwealth of the Northern Mariana Islands,2021,15,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,15,X,6.50794,X,X,X,X,X,X,123,6,1890
States,Virgin Islands,2021,15,X,0.369004,X,X,X,X,X,X,4,3,1084
States,New York City,2021,15,X,0.997233,X,X,X,X,X,X,728,30,73002
States,Alabama,2021,16,X,1.2795,X,X,X,X,X,X,534,94,41735
States,Alaska,2021,16,X,0.402726,X,X,X,X,X,X,13,12,3228
States,Arizona,2021,16,X,1.00269,X,X,X,X,X,X,108,22,10771
States,Arkansas,2021,16,X,0.771172,X,X,X,X,X,X,110,53,14264
States,California,2021,16,X,0.841468,X,X,X,X,X,X,575,116,68333
States,Colorado,2021,16,X,0.994788,X,X,X,X,X,X,376,82,37797
States,Connecticut,2021,16,X,0.630006,X,X,X,X,X,X,269,71,42698
States,Delaware,2021,16,X,0.258702,X,X,X,X,X,X,33,19,12756
States,District of Columbia,2021,16,X,2.28414,X,X,X,X,X,X,141,4,6173
States,Florida,2021,16,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,16,X,1.92888,X,X,X,X,X,X,1356,91,70300
States,Hawaii,2021,16,X,0.868677,X,X,X,X,X,X,17,15,1957
States,Idaho,2021,16,X,0.850735,X,X,X,X,X,X,77,33,9051
States,Illinois,2021,16,X,0.79875,X,X,X,X,X,X,557,184,69734
States,Indiana,2021,16,X,0.930242,X,X,X,X,X,X,481,110,51707
States,Iowa,2021,16,X,0.368664,X,X,X,X,X,X,16,13,4340
States,Kansas,2021,16,X,0.618126,X,X,X,X,X,X,68,22,11001
States,Kentucky,2021,16,X,0.911626,X,X,X,X,X,X,304,82,33347
States,Louisiana,2021,16,X,0.823631,X,X,X,X,X,X,324,91,39338
States,Maine,2021,16,X,0.32629,X,X,X,X,X,X,42,50,12872
States,Maryland,2021,16,X,1.04668,X,X,X,X,X,X,409,65,39076
States,Massachusetts,2021,16,X,0.524562,X,X,X,X,X,X,318,93,60622
States,Michigan,2021,16,X,0.16731,X,X,X,X,X,X,26,61,15540
States,Minnesota,2021,16,X,0.422641,X,X,X,X,X,X,163,77,38567
States,Mississippi,2021,16,X,1.72187,X,X,X,X,X,X,157,24,9118
States,Missouri,2021,16,X,0.92527,X,X,X,X,X,X,248,49,26803
States,Montana,2021,16,X,0.429492,X,X,X,X,X,X,36,31,8382
States,Nebraska,2021,16,X,1.01261,X,X,X,X,X,X,147,74,14517
States,Nevada,2021,16,X,0.473934,X,X,X,X,X,X,33,24,6963
States,New Hampshire,2021,16,X,0.295639,X,X,X,X,X,X,4,9,1353
States,New Jersey,2021,16,X,1.93213,X,X,X,X,X,X,480,32,24843
States,New Mexico,2021,16,X,1.15768,X,X,X,X,X,X,229,38,19781
States,New York,2021,16,X,1.25811,X,X,X,X,X,X,584,124,46419
States,North Carolina,2021,16,X,0.657792,X,X,X,X,X,X,549,136,83461
States,North Dakota,2021,16,X,0.891759,X,X,X,X,X,X,29,11,3252
States,Ohio,2021,16,X,1.17056,X,X,X,X,X,X,149,35,12729
States,Oklahoma,2021,16,X,0.534233,X,X,X,X,X,X,38,22,7113
States,Oregon,2021,16,X,1.00482,X,X,X,X,X,X,390,90,38813
States,Pennsylvania,2021,16,X,0.765988,X,X,X,X,X,X,476,99,62142
States,Rhode Island,2021,16,X,0.384521,X,X,X,X,X,X,47,29,12223
States,South Carolina,2021,16,X,0.614562,X,X,X,X,X,X,92,23,14970
States,South Dakota,2021,16,X,0.400194,X,X,X,X,X,X,33,30,8246
States,Tennessee,2021,16,X,1.20576,X,X,X,X,X,X,432,111,35828
States,Texas,2021,16,X,1.50096,X,X,X,X,X,X,657,60,43772
States,Utah,2021,16,X,0.73042,X,X,X,X,X,X,119,48,16292
States,Vermont,2021,16,X,0.339071,X,X,X,X,X,X,13,13,3834
States,Virginia,2021,16,X,0.898613,X,X,X,X,X,X,828,164,92142
States,Washington,2021,16,X,0.653702,X,X,X,X,X,X,239,70,36561
States,West Virginia,2021,16,X,0.700631,X,X,X,X,X,X,81,39,11561
States,Wisconsin,2021,16,X,0.623701,X,X,X,X,X,X,114,32,18278
States,Wyoming,2021,16,X,0.666199,X,X,X,X,X,X,19,12,2852
States,Commonwealth of the Northern Mariana Islands,2021,16,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,16,X,5.96774,X,X,X,X,X,X,111,7,1860
States,Virgin Islands,2021,16,X,0.280899,X,X,X,X,X,X,3,3,1068
States,New York City,2021,16,X,1.04069,X,X,X,X,X,X,746,27,71683
States,Alabama,2021,17,X,1.42807,X,X,X,X,X,X,612,94,42855
States,Alaska,2021,17,X,0.402103,X,X,X,X,X,X,13,12,3233
States,Arizona,2021,17,X,0.993112,X,X,X,X,X,X,124,29,12486
States,Arkansas,2021,17,X,1.1167,X,X,X,X,X,X,162,51,14507
States,California,2021,17,X,0.928769,X,X,X,X,X,X,614,114,66109
States,Colorado,2021,17,X,1.04545,X,X,X,X,X,X,412,82,39409
States,Connecticut,2021,17,X,0.620818,X,X,X,X,X,X,257,71,41397
States,Delaware,2021,17,X,0.290625,X,X,X,X,X,X,35,20,12043
States,District of Columbia,2021,17,X,2.1875,X,X,X,X,X,X,140,4,6400
States,Florida,2021,17,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,17,X,2.20333,X,X,X,X,X,X,1581,91,71755
States,Hawaii,2021,17,X,1.11359,X,X,X,X,X,X,15,14,1347
States,Idaho,2021,17,X,0.782668,X,X,X,X,X,X,69,32,8816
States,Illinois,2021,17,X,0.755096,X,X,X,X,X,X,549,184,72706
States,Indiana,2021,17,X,0.994329,X,X,X,X,X,X,512,108,51492
States,Iowa,2021,17,X,0.481085,X,X,X,X,X,X,22,13,4573
States,Kansas,2021,17,X,0.622479,X,X,X,X,X,X,71,22,11406
States,Kentucky,2021,17,X,0.715728,X,X,X,X,X,X,234,79,32694
States,Louisiana,2021,17,X,1.09822,X,X,X,X,X,X,460,91,41886
States,Maine,2021,17,X,0.457134,X,X,X,X,X,X,61,50,13344
States,Maryland,2021,17,X,0.997354,X,X,X,X,X,X,441,69,44217
States,Massachusetts,2021,17,X,0.510864,X,X,X,X,X,X,328,93,64205
States,Michigan,2021,17,X,0.494026,X,X,X,X,X,X,86,64,17408
States,Minnesota,2021,17,X,0.471968,X,X,X,X,X,X,173,77,36655
States,Mississippi,2021,17,X,1.55539,X,X,X,X,X,X,212,27,13630
States,Missouri,2021,17,X,0.966921,X,X,X,X,X,X,266,49,27510
States,Montana,2021,17,X,0.518538,X,X,X,X,X,X,40,30,7714
States,Nebraska,2021,17,X,0.871648,X,X,X,X,X,X,131,73,15029
States,Nevada,2021,17,X,0.536121,X,X,X,X,X,X,40,24,7461
States,New Hampshire,2021,17,X,0.405186,X,X,X,X,X,X,5,9,1234
States,New Jersey,2021,17,X,1.92565,X,X,X,X,X,X,489,31,25394
States,New Mexico,2021,17,X,1.55484,X,X,X,X,X,X,311,38,20002
States,New York,2021,17,X,1.17598,X,X,X,X,X,X,540,123,45919
States,North Carolina,2021,17,X,0.633003,X,X,X,X,X,X,483,133,76303
States,North Dakota,2021,17,X,1.10396,X,X,X,X,X,X,36,11,3261
States,Ohio,2021,17,X,1.08514,X,X,X,X,X,X,130,30,11980
States,Oklahoma,2021,17,X,0.713063,X,X,X,X,X,X,50,23,7012
States,Oregon,2021,17,X,0.753796,X,X,X,X,X,X,284,89,37676
States,Pennsylvania,2021,17,X,0.8263,X,X,X,X,X,X,512,99,61963
States,Rhode Island,2021,17,X,0.268366,X,X,X,X,X,X,32,28,11924
States,South Carolina,2021,17,X,0.597558,X,X,X,X,X,X,92,23,15396
States,South Dakota,2021,17,X,0.816098,X,X,X,X,X,X,73,31,8945
States,Tennessee,2021,17,X,1.25548,X,X,X,X,X,X,461,111,36719
States,Texas,2021,17,X,1.44488,X,X,X,X,X,X,776,73,53707
States,Utah,2021,17,X,0.777977,X,X,X,X,X,X,130,48,16710
States,Vermont,2021,17,X,0.552486,X,X,X,X,X,X,19,12,3439
States,Virginia,2021,17,X,0.975279,X,X,X,X,X,X,905,164,92794
States,Washington,2021,17,X,0.77281,X,X,X,X,X,X,279,70,36102
States,West Virginia,2021,17,X,0.881286,X,X,X,X,X,X,85,37,9645
States,Wisconsin,2021,17,X,0.630477,X,X,X,X,X,X,118,32,18716
States,Wyoming,2021,17,X,0.829738,X,X,X,X,X,X,25,13,3013
States,Commonwealth of the Northern Mariana Islands,2021,17,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,17,X,5.2417,X,X,X,X,X,X,90,7,1717
States,Virgin Islands,2021,17,X,0.10929,X,X,X,X,X,X,2,5,1830
States,New York City,2021,17,X,0.958793,X,X,X,X,X,X,695,30,72487
States,Alabama,2021,18,X,1.60701,X,X,X,X,X,X,673,94,41879
States,Alaska,2021,18,X,0.637716,X,X,X,X,X,X,21,12,3293
States,Arizona,2021,18,X,0.964598,X,X,X,X,X,X,97,21,10056
States,Arkansas,2021,18,X,1.0597,X,X,X,X,X,X,153,51,14438
States,California,2021,18,X,1.00048,X,X,X,X,X,X,631,108,63070
States,Colorado,2021,18,X,1.01438,X,X,X,X,X,X,388,82,38250
States,Connecticut,2021,18,X,0.634098,X,X,X,X,X,X,247,71,38953
States,Delaware,2021,18,X,0.349127,X,X,X,X,X,X,42,19,12030
States,District of Columbia,2021,18,X,2.53758,X,X,X,X,X,X,157,4,6187
States,Florida,2021,18,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,18,X,2.41376,X,X,X,X,X,X,1780,92,73744
States,Hawaii,2021,18,X,0.505051,X,X,X,X,X,X,10,15,1980
States,Idaho,2021,18,X,0.806085,X,X,X,X,X,X,71,32,8808
States,Illinois,2021,18,X,0.673228,X,X,X,X,X,X,485,182,72041
States,Indiana,2021,18,X,1.02322,X,X,X,X,X,X,538,107,52579
States,Iowa,2021,18,X,0.434075,X,X,X,X,X,X,16,12,3686
States,Kansas,2021,18,X,0.711677,X,X,X,X,X,X,76,21,10679
States,Kentucky,2021,18,X,0.957673,X,X,X,X,X,X,324,82,33832
States,Louisiana,2021,18,X,1.11806,X,X,X,X,X,X,463,91,41411
States,Maine,2021,18,X,0.372107,X,X,X,X,X,X,50,50,13437
States,Maryland,2021,18,X,0.826045,X,X,X,X,X,X,340,70,41160
States,Massachusetts,2021,18,X,0.537107,X,X,X,X,X,X,345,92,64233
States,Michigan,2021,18,X,0.223367,X,X,X,X,X,X,36,62,16117
States,Minnesota,2021,18,X,0.460043,X,X,X,X,X,X,178,79,38692
States,Mississippi,2021,18,X,2.01872,X,X,X,X,X,X,192,25,9511
States,Missouri,2021,18,X,0.875779,X,X,X,X,X,X,239,49,27290
States,Montana,2021,18,X,0.746689,X,X,X,X,X,X,53,30,7098
States,Nebraska,2021,18,X,1.15779,X,X,X,X,X,X,156,72,13474
States,Nevada,2021,18,X,0.921538,X,X,X,X,X,X,70,24,7596
States,New Hampshire,2021,18,X,0.283688,X,X,X,X,X,X,4,9,1410
States,New Jersey,2021,18,X,1.86388,X,X,X,X,X,X,465,31,24948
States,New Mexico,2021,18,X,1.22828,X,X,X,X,X,X,241,40,19621
States,New York,2021,18,X,1.17592,X,X,X,X,X,X,574,123,48813
States,North Carolina,2021,18,X,0.650835,X,X,X,X,X,X,336,133,51626
States,North Dakota,2021,18,X,1.02167,X,X,X,X,X,X,33,11,3230
States,Ohio,2021,18,X,1.16257,X,X,X,X,X,X,124,28,10666
States,Oklahoma,2021,18,X,1.22105,X,X,X,X,X,X,29,11,2375
States,Oregon,2021,18,X,0.751393,X,X,X,X,X,X,267,90,35534
States,Pennsylvania,2021,18,X,0.822883,X,X,X,X,X,X,500,100,60762
States,Rhode Island,2021,18,X,0.285931,X,X,X,X,X,X,34,30,11891
States,South Carolina,2021,18,X,0.679631,X,X,X,X,X,X,101,23,14861
States,South Dakota,2021,18,X,0.719667,X,X,X,X,X,X,64,31,8893
States,Tennessee,2021,18,X,1.27042,X,X,X,X,X,X,458,110,36051
States,Texas,2021,18,X,1.34863,X,X,X,X,X,X,743,73,55093
States,Utah,2021,18,X,0.798128,X,X,X,X,X,X,133,47,16664
States,Vermont,2021,18,X,0.634196,X,X,X,X,X,X,25,13,3942
States,Virginia,2021,18,X,0.960957,X,X,X,X,X,X,906,168,94281
States,Washington,2021,18,X,0.71346,X,X,X,X,X,X,253,70,35461
States,West Virginia,2021,18,X,0.700509,X,X,X,X,X,X,77,36,10992
States,Wisconsin,2021,18,X,0.698949,X,X,X,X,X,X,125,32,17884
States,Wyoming,2021,18,X,0.725639,X,X,X,X,X,X,21,12,2894
States,Commonwealth of the Northern Mariana Islands,2021,18,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,18,X,5.68807,X,X,X,X,X,X,93,7,1635
States,Virgin Islands,2021,18,X,0.205761,X,X,X,X,X,X,2,3,972
States,New York City,2021,18,X,0.974999,X,X,X,X,X,X,709,27,72718
States,Alabama,2021,19,X,1.66154,X,X,X,X,X,X,692,94,41648
States,Alaska,2021,19,X,0.799754,X,X,X,X,X,X,26,12,3251
States,Arizona,2021,19,X,1.14266,X,X,X,X,X,X,101,20,8839
States,Arkansas,2021,19,X,1.10761,X,X,X,X,X,X,158,50,14265
States,California,2021,19,X,1.1135,X,X,X,X,X,X,715,111,64212
States,Colorado,2021,19,X,1.14457,X,X,X,X,X,X,428,82,37394
States,Connecticut,2021,19,X,0.732169,X,X,X,X,X,X,298,71,40701
States,Delaware,2021,19,X,0.235868,X,X,X,X,X,X,29,19,12295
States,District of Columbia,2021,19,X,2.68949,X,X,X,X,X,X,165,4,6135
States,Florida,2021,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,19,X,2.42034,X,X,X,X,X,X,1735,91,71684
States,Hawaii,2021,19,X,0.796178,X,X,X,X,X,X,15,15,1884
States,Idaho,2021,19,X,0.796555,X,X,X,X,X,X,74,32,9290
States,Illinois,2021,19,X,0.819467,X,X,X,X,X,X,557,180,67971
States,Indiana,2021,19,X,1.17559,X,X,X,X,X,X,596,107,50698
States,Iowa,2021,19,X,0.581549,X,X,X,X,X,X,22,13,3783
States,Kansas,2021,19,X,0.656716,X,X,X,X,X,X,66,19,10050
States,Kentucky,2021,19,X,1.00378,X,X,X,X,X,X,337,81,33573
States,Louisiana,2021,19,X,1.38668,X,X,X,X,X,X,566,91,40817
States,Maine,2021,19,X,0.280319,X,X,X,X,X,X,38,50,13556
States,Maryland,2021,19,X,0.85935,X,X,X,X,X,X,346,68,40263
States,Massachusetts,2021,19,X,0.590751,X,X,X,X,X,X,384,92,65002
States,Michigan,2021,19,X,0.14587,X,X,X,X,X,X,24,62,16453
States,Minnesota,2021,19,X,0.43984,X,X,X,X,X,X,180,77,40924
States,Mississippi,2021,19,X,2.07787,X,X,X,X,X,X,222,23,10684
States,Missouri,2021,19,X,1.02041,X,X,X,X,X,X,272,49,26656
States,Montana,2021,19,X,0.484013,X,X,X,X,X,X,33,30,6818
States,Nebraska,2021,19,X,1.22819,X,X,X,X,X,X,164,72,13353
States,Nevada,2021,19,X,1.13027,X,X,X,X,X,X,78,23,6901
States,New Hampshire,2021,19,X,0.213068,X,X,X,X,X,X,3,8,1408
States,New Jersey,2021,19,X,1.79697,X,X,X,X,X,X,442,32,24597
States,New Mexico,2021,19,X,1.11042,X,X,X,X,X,X,213,39,19182
States,New York,2021,19,X,1.39,X,X,X,X,X,X,660,121,47482
States,North Carolina,2021,19,X,0.583387,X,X,X,X,X,X,252,133,43196
States,North Dakota,2021,19,X,0.934579,X,X,X,X,X,X,31,11,3317
States,Ohio,2021,19,X,1.34723,X,X,X,X,X,X,128,25,9501
States,Oklahoma,2021,19,X,0.571157,X,X,X,X,X,X,36,22,6303
States,Oregon,2021,19,X,0.744814,X,X,X,X,X,X,279,88,37459
States,Pennsylvania,2021,19,X,0.710201,X,X,X,X,X,X,421,99,59279
States,Rhode Island,2021,19,X,0.307283,X,X,X,X,X,X,37,28,12041
States,South Carolina,2021,19,X,0.791108,X,X,X,X,X,X,121,23,15295
States,South Dakota,2021,19,X,0.876687,X,X,X,X,X,X,76,31,8669
States,Tennessee,2021,19,X,1.30817,X,X,X,X,X,X,454,108,34705
States,Texas,2021,19,X,1.56741,X,X,X,X,X,X,813,73,51869
States,Utah,2021,19,X,0.928662,X,X,X,X,X,X,154,47,16583
States,Vermont,2021,19,X,0.537634,X,X,X,X,X,X,21,12,3906
States,Virginia,2021,19,X,1.05117,X,X,X,X,X,X,976,170,92849
States,Washington,2021,19,X,0.719202,X,X,X,X,X,X,256,70,35595
States,West Virginia,2021,19,X,0.689212,X,X,X,X,X,X,75,35,10882
States,Wisconsin,2021,19,X,0.629526,X,X,X,X,X,X,113,30,17950
States,Wyoming,2021,19,X,0.66143,X,X,X,X,X,X,16,11,2419
States,Commonwealth of the Northern Mariana Islands,2021,19,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,19,X,3.61312,X,X,X,X,X,X,65,6,1799
States,Virgin Islands,2021,19,X,0.463679,X,X,X,X,X,X,9,5,1941
States,New York City,2021,19,X,0.92081,X,X,X,X,X,X,655,29,71133
States,Alabama,2021,20,X,1.51433,X,X,X,X,X,X,640,93,42263
States,Alaska,2021,20,X,0.830122,X,X,X,X,X,X,28,12,3373
States,Arizona,2021,20,X,0.911444,X,X,X,X,X,X,81,20,8887
States,Arkansas,2021,20,X,1.43155,X,X,X,X,X,X,220,53,15368
States,California,2021,20,X,1.10559,X,X,X,X,X,X,674,104,60963
States,Colorado,2021,20,X,1.08512,X,X,X,X,X,X,412,83,37968
States,Connecticut,2021,20,X,0.907927,X,X,X,X,X,X,383,71,42184
States,Delaware,2021,20,X,0.464596,X,X,X,X,X,X,54,19,11623
States,District of Columbia,2021,20,X,2.57235,X,X,X,X,X,X,168,4,6531
States,Florida,2021,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,20,X,2.62991,X,X,X,X,X,X,1995,92,75858
States,Hawaii,2021,20,X,0.928454,X,X,X,X,X,X,17,15,1831
States,Idaho,2021,20,X,0.933108,X,X,X,X,X,X,83,32,8895
States,Illinois,2021,20,X,0.769395,X,X,X,X,X,X,541,181,70315
States,Indiana,2021,20,X,1.06671,X,X,X,X,X,X,571,106,53529
States,Iowa,2021,20,X,0.363128,X,X,X,X,X,X,13,13,3580
States,Kansas,2021,20,X,0.790443,X,X,X,X,X,X,88,19,11133
States,Kentucky,2021,20,X,1.07274,X,X,X,X,X,X,370,81,34491
States,Louisiana,2021,20,X,1.39616,X,X,X,X,X,X,587,91,42044
States,Maine,2021,20,X,0.312256,X,X,X,X,X,X,44,50,14091
States,Maryland,2021,20,X,0.886205,X,X,X,X,X,X,364,68,41074
States,Massachusetts,2021,20,X,0.603959,X,X,X,X,X,X,411,92,68051
States,Michigan,2021,20,X,0.229856,X,X,X,X,X,X,36,62,15662
States,Minnesota,2021,20,X,0.505586,X,X,X,X,X,X,210,77,41536
States,Mississippi,2021,20,X,2.33351,X,X,X,X,X,X,260,24,11142
States,Missouri,2021,20,X,1.06783,X,X,X,X,X,X,295,49,27626
States,Montana,2021,20,X,0.525253,X,X,X,X,X,X,39,31,7425
States,Nebraska,2021,20,X,1.49925,X,X,X,X,X,X,200,72,13340
States,Nevada,2021,20,X,0.966184,X,X,X,X,X,X,72,25,7452
States,New Hampshire,2021,20,X,0.0774593,X,X,X,X,X,X,1,8,1291
States,New Jersey,2021,20,X,1.73259,X,X,X,X,X,X,463,33,26723
States,New Mexico,2021,20,X,1.03087,X,X,X,X,X,X,193,36,18722
States,New York,2021,20,X,1.22147,X,X,X,X,X,X,609,122,49858
States,North Carolina,2021,20,X,0.674696,X,X,X,X,X,X,484,131,71736
States,North Dakota,2021,20,X,0.830258,X,X,X,X,X,X,27,9,3252
States,Ohio,2021,20,X,1.51646,X,X,X,X,X,X,140,24,9232
States,Oklahoma,2021,20,X,0.866261,X,X,X,X,X,X,57,22,6580
States,Oregon,2021,20,X,0.59915,X,X,X,X,X,X,227,88,37887
States,Pennsylvania,2021,20,X,0.694197,X,X,X,X,X,X,429,98,61798
States,Rhode Island,2021,20,X,0.298805,X,X,X,X,X,X,36,27,12048
States,South Carolina,2021,20,X,0.658281,X,X,X,X,X,X,101,23,15343
States,South Dakota,2021,20,X,0.795294,X,X,X,X,X,X,73,31,9179
States,Tennessee,2021,20,X,1.37559,X,X,X,X,X,X,503,109,36566
States,Texas,2021,20,X,1.70683,X,X,X,X,X,X,799,58,46812
States,Utah,2021,20,X,1.17036,X,X,X,X,X,X,196,47,16747
States,Vermont,2021,20,X,0.414634,X,X,X,X,X,X,17,12,4100
States,Virginia,2021,20,X,1.12053,X,X,X,X,X,X,1073,169,95758
States,Washington,2021,20,X,0.757749,X,X,X,X,X,X,265,70,34972
States,West Virginia,2021,20,X,0.261175,X,X,X,X,X,X,26,31,9955
States,Wisconsin,2021,20,X,0.741525,X,X,X,X,X,X,147,35,19824
States,Wyoming,2021,20,X,0.597015,X,X,X,X,X,X,14,11,2345
States,Commonwealth of the Northern Mariana Islands,2021,20,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2021,20,X,6.93878,X,X,X,X,X,X,136,8,1960
States,Virgin Islands,2021,20,X,0.882353,X,X,X,X,X,X,9,3,1020
States,New York City,2021,20,X,1.07941,X,X,X,X,X,X,808,26,74856
States,Alabama,2021,21,X,1.45723,X,X,X,X,X,X,587,94,40282
States,Alaska,2021,21,X,0.528945,X,X,X,X,X,X,18,12,3403
States,Arizona,2021,21,X,1.13549,X,X,X,X,X,X,103,20,9071
States,Arkansas,2021,21,X,1.43963,X,X,X,X,X,X,212,50,14726
States,California,2021,21,X,1.14863,X,X,X,X,X,X,715,103,62248
States,Colorado,2021,21,X,1.02796,X,X,X,X,X,X,400,82,38912
States,Connecticut,2021,21,X,0.799842,X,X,X,X,X,X,324,70,40508
States,Delaware,2021,21,X,0.391543,X,X,X,X,X,X,35,15,8939
States,District of Columbia,2021,21,X,3.01847,X,X,X,X,X,X,85,1,2816
States,Florida,2021,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2021,21,X,2.48034,X,X,X,X,X,X,1817,91,73256
States,Hawaii,2021,21,X,0.862895,X,X,X,X,X,X,9,11,1043
States,Idaho,2021,21,X,0.985961,X,X,X,X,X,X,92,32,9331
States,Illinois,2021,21,X,0.703537,X,X,X,X,X,X,468,177,66521
States,Indiana,2021,21,X,1.00196,X,X,X,X,X,X,526,103,52497
States,Iowa,2021,21,X,0.552181,X,X,X,X,X,X,20,12,3622
States,Kansas,2021,21,X,0.594484,X,X,X,X,X,X,61,19,10261
States,Kentucky,2021,21,X,0.934691,X,X,X,X,X,X,313,79,33487
States,Louisiana,2021,21,X,1.40963,X,X,X,X,X,X,607,91,43061
States,Maine,2021,21,X,0.311915,X,X,X,X,X,X,45,50,14427
States,Maryland,2021,21,X,0.817521,X,X,X,X,X,X,324,63,39632
States,Massachusetts,2021,21,X,0.587954,X,X,X,X,X,X,393,85,66842
States,Michigan,2021,21,X,0.111514,X,X,X,X,X,X,16,62,14348
States,Minnesota,2021,21,X,0.379858,X,X,X,X,X,X,152,76,40015
States,Mississippi,2021,21,X,2.18186,X,X,X,X,X,X,185,20,8479
States,Missouri,2021,21,X,0.994401,X,X,X,X,X,X,222,49,22325
States,Montana,2021,21,X,0.438538,X,X,X,X,X,X,33,31,7525
States,Nebraska,2021,21,X,1.43311,X,X,X,X,X,X,194,72,13537
States,Nevada,2021,21,X,0.406209,X,X,X,X,X,X,28,24,6893
States,New Hampshire,2021,21,X,0.104167,X,X,X,X,X,X,1,8,960
States,New Jersey,2021,21,X,1.75693,X,X,X,X,X,X,472,33,26865
States,New Mexico,2021,21,X,1.16999,X,X,X,X,X,X,221,40,18889
States,New York,2021,21,X,1.13012,X,X,X,X,X,X,553,122,48933
States,North Carolina,2021,21,X,0.66537,X,X,X,X,X,X,544,131,81759
States,North Dakota,2021,21,X,0.915332,X,X,X,X,X,X,28,10,3059
States,Ohio,2021,21,X,1.09187,X,X,X,X,X,X,99,24,9067
States,Oklahoma,2021,21,X,0.641424,X,X,X,X,X,X,31,14,4833
